id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,hit,miss,crit,unCrit,critTime,unfree,free,allDmgRate,allHarmDec,sklP,decDmg,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill,is_real_boss
23041212,751014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041213,751014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041214,751014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041215,751014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041216,751014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041221,751015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041222,751015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041223,751015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041224,751015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041225,751015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041226,751015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041311,754015,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041312,754014,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041313,754016,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041314,754016,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041315,754017,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23041316,754017,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23049999,751017,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0.2,,500099,,5|5|5|5,1
23050211,755002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050212,755002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050213,755003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050214,755003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050215,755003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050216,755003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050311,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050312,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050313,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050314,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050315,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050316,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050321,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050322,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050323,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050324,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050325,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050326,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050331,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050332,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050333,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050334,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050335,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050336,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050411,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050412,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050413,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050414,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050415,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050416,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050421,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050422,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050423,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050424,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050425,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050426,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050431,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050432,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050433,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050434,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050435,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050436,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23050511,755006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050512,755006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050513,752004,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050514,752004,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050515,754004,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050516,754004,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050521,755006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050522,755006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050523,751007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050524,751007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050525,752009,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050526,752009,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050711,755002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050712,755002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050713,751003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050714,752005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050715,753005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050716,753005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050721,755002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050722,755002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050723,754008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050724,752002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050725,753004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050726,753004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050811,756004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050812,755004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050813,756004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050814,756004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050815,755004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050816,755004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050821,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050822,755001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050823,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050824,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050825,755001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050826,755001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050911,755009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050912,755009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050913,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050914,752011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050915,751014,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23050916,754007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051111,751004,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051112,751004,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051113,754009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051114,754009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051115,753010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051116,755005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051121,751004,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051122,751004,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051123,752008,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051124,752008,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051125,753010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051126,755005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051211,756005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051212,756005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051213,755003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051214,754012,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051215,753009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051216,751005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051221,756005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051222,756005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051223,755003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051224,752014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051225,751008,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051226,754003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051311,755008,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051312,755010,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051313,755006,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051314,755009,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051315,755005,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23051316,755004,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23059999,756009,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0.2,,500099,,5|5|5|5,1
23060211,756003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060212,756003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060213,756004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060214,756004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060215,756004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060216,756004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060311,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060312,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060313,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060314,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060315,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060316,45001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060321,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060322,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060323,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060324,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060325,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060326,45002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060331,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060332,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060333,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060334,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060335,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060336,45003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060411,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060412,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060413,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060414,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060415,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060416,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060421,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060422,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060423,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060424,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060425,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060426,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060431,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060432,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060433,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060434,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060435,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060436,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23060511,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060512,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060513,752003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060514,752003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060515,753015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060516,753015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060521,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060522,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060523,751015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060524,751015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060525,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060526,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060711,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060712,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060713,753003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060714,753003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060715,751016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060716,751016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060721,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060722,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23060723,752016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
