id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
23060411,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060412,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060413,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060414,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060415,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060416,46001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060421,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060422,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060423,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060424,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060425,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060426,46002,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060431,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060432,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060433,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060434,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060435,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060436,46003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,
23060511,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060512,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060513,752003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060514,752003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060515,753015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060516,753015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060521,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060522,756007,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060523,751015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060524,751015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060525,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060526,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060711,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060712,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060713,753003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060714,753003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060715,751016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060716,751016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060721,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060722,756002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060723,752016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060724,752016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060725,754001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060726,754001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060811,755006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060812,755006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060813,756005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060814,756005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060815,756009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060816,756009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060821,755006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060822,755006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060823,755007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060824,755007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060825,755004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060826,755004,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060911,755008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060912,755008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060913,755009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060914,755001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060915,755001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23060916,755001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061111,751001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061112,751001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061113,752018,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061114,752018,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061115,756008,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061116,756008,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061121,752001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061122,752001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061123,753017,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061124,753017,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061125,756008,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061126,756008,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061211,755010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061212,752012,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061213,754009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061214,751005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061215,756009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061216,756009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061221,755010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061222,751010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061223,752014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061224,754003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061225,756009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061226,756009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061311,756007,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061312,756003,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061313,756005,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061314,756006,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061315,756008,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23061316,756009,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23069999,755007,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,1,999,0.2,,500099,,5|5|5|5
23070211,755006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070212,755006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070213,756005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070214,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070215,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070216,753010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070311,751005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070312,751005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070313,751005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070314,751005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070315,751005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070316,751005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070321,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070322,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070323,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070324,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070325,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070326,752005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070331,753003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070332,753003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070333,753003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070334,753003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070335,753003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070336,753003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070341,754006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070342,754006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070343,754006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070344,754006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070345,754006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070346,754006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070411,751008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070412,751008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070413,751008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070414,751008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070415,751008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070416,751008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070421,752004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070422,752004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070423,752004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070424,752004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070425,752004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070426,752004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070431,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070432,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070433,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070434,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070435,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070436,753006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070441,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070442,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070443,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070444,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070445,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070446,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070511,753011,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070512,752015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070513,754009,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070514,751014,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070515,756004,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070516,755005,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070521,753011,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070522,752015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070523,756001,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070524,751015,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070525,754012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070526,755005,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070711,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070712,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070713,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070714,751009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070715,751009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070716,751009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070721,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070722,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070723,753012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070724,751010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070725,751010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070726,751010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070811,754008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070812,754008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070813,753003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070814,753015,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070815,751011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070816,756001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070821,754008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070822,754008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070823,753005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070824,753015,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070825,752011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070826,756001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070911,754013,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070912,754013,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070913,754002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070914,755007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070915,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23070916,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071111,751012,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071112,751012,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071113,756005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071114,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071115,751015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071116,754014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071121,751012,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071122,751012,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071123,755007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071124,753014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071125,752013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071126,754009,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071211,755002,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071212,755002,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071213,752001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071214,752001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071215,752001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071216,752001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071221,755002,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071222,755002,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071223,753007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071224,753007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071225,753007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071226,753007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071311,756007,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071312,756007,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071313,756002,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071314,756002,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071315,756002,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23071316,756002,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,,300,,,100303,,5|5|5|5
23079999,2000010,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,1,999,0.2,,500099,,5|5|5|5
